depth,lat,lon,speed,direction,ssh,ndirection,salinity,temp,nspeed,time,model,t###,pressure_dbars,sound_speed_ms
0,28.57179677268233,-90.66562568796853,0.40093276,54.01116,0.5762496,105.96965,35.936317,86.10272,3.8650057,2025-07-31 14:33:20,MSR_NGOFS2,t000,0.0,1562.2967765410065
0,28.57179677268233,-90.65844882678434,0.40272027,53.69505,0.5782153,105.94927,35.951836,86.070854,3.8737276,2025-07-31 14:33:21,MSR_NGOFS2,t000,0.0,1562.3583616397623
0,28.57179677268233,-90.65127196560016,0.40525964,53.796246,0.5814033,105.89838,35.9404,86.04665,3.8879473,2025-07-31 14:33:22,MSR_NGOFS2,t000,0.0,1562.3988453092147
0,28.57179677268233,-90.64409510441598,0.40356836,53.597374,0.6039974,106.351585,36.06473,86.124054,3.9032617,2025-07-31 14:33:23,MSR_NGOFS2,t000,0.0,1562.2924415359157
0,28.57179677268233,-90.6369182432318,0.40235433,52.716164,0.5878924,106.33813,35.79619,86.20539,3.9087343,2025-07-31 14:33:24,MSR_NGOFS2,t000,0.0,1562.0742801955419
0,28.57179677268233,-90.62974138204763,0.40050596,52.580162,0.5915099,106.5027,35.759655,86.23745,3.9221113,2025-07-31 14:33:25,MSR_NGOFS2,t000,0.0,1562.0067158705747
0,28.57179677268233,-90.62256452086343,0.40299448,52.78464,0.5851245,106.27509,35.93729,85.85641,3.947036,2025-07-31 14:33:26,MSR_NGOFS2,t000,0.0,1562.7383991709257
0,28.57179677268233,-90.61538765967926,0.39900804,52.14084,0.60555625,106.61478,36.022236,85.94345,3.9623668,2025-07-31 14:33:27,MSR_NGOFS2,t000,0.0,1562.6062627458082
0,28.57179677268233,-90.60821079849508,0.38886714,52.501717,0.6127263,107.002464,35.875725,86.235115,3.9606442,2025-07-31 14:33:28,MSR_NGOFS2,t000,0.0,1562.0413115220786
0,28.57179677268233,-90.6010339373109,0.39093283,52.268234,0.58824563,106.60472,35.898594,85.94234,3.972573,2025-07-31 14:33:29,MSR_NGOFS2,t000,0.0,1562.5745199350765
0,28.57179677268233,-90.59385707612671,0.38731325,52.075214,0.60169494,106.7246,35.754005,86.106415,3.9878798,2025-07-31 14:33:30,MSR_NGOFS2,t000,0.0,1562.2415139267034
0,28.57179677268233,-90.58668021494253,0.39195347,52.589825,0.6039487,106.3441,36.0231,85.782135,4.0068007,2025-07-31 14:33:31,MSR_NGOFS2,t000,0.0,1562.894290366614
