depth,lat,lon,speed,direction,ssh,ndirection,salinity,temp,nspeed,time,model,t###,pressure_dbars,sound_speed_ms
0,28.736781509069356,-91.52684903007022,0.3714464,251.06915,0.4459732,355.31497,35.4436,87.84508,1.9384102,2025-07-31 17:20:00,MSR_NGOFS2,t000,0.0,1558.9112156707502
0,28.736781509069356,-91.51967216888605,0.36345938,250.20357,0.44239232,356.31046,35.38033,87.873276,1.9138111,2025-07-31 17:20:01,MSR_NGOFS2,t000,0.0,1558.8437192141616
0,28.736781509069356,-91.51249530770185,0.35683265,251.86565,0.44447842,358.5194,35.38558,87.92362,1.9041945,2025-07-31 17:20:02,MSR_NGOFS2,t000,0.0,1558.7463634083472
0,28.736781509069356,-91.50531844651768,0.3534488,252.91844,0.436493,359.47607,35.636627,87.63331,1.8986555,2025-07-31 17:20:03,MSR_NGOFS2,t000,0.0,1559.3621235141266
0,28.736781509069356,-91.4981415853335,0.35651103,255.01793,0.45488718,1.411766,35.43668,87.94129,1.9044625,2025-07-31 17:20:04,MSR_NGOFS2,t000,0.0,1558.721672547038
0,28.736781509069356,-91.49096472414932,0.3537064,255.26846,0.45647156,2.2474518,35.416973,87.963554,1.8974884,2025-07-31 17:20:05,MSR_NGOFS2,t000,0.0,1558.6742044580865
0,28.736781509069356,-91.48378786296514,0.34206295,256.73676,0.4525551,5.071266,35.474102,87.896454,1.8823118,2025-07-31 17:20:06,MSR_NGOFS2,t000,0.0,1558.816796254804
0,28.736781509069356,-91.47661100178095,0.3384653,257.92352,0.4438264,6.3671036,35.736225,87.589874,1.8794359,2025-07-31 17:20:07,MSR_NGOFS2,t000,0.0,1559.4669764068415
0,28.736781509069356,-91.46943414059677,0.3451581,260.53235,0.46114343,8.291458,35.55005,87.84395,1.900955,2025-07-31 17:20:08,MSR_NGOFS2,t000,0.0,1558.9344675566751
0,28.736781509069356,-91.4622572794126,0.3412351,261.77533,0.45963338,10.427727,35.628784,87.74402,1.9154629,2025-07-31 17:20:09,MSR_NGOFS2,t000,0.0,1559.1453064290583
0,28.736781509069356,-91.45508041822842,0.33529586,261.2782,0.45963025,12.233215,35.467346,87.71449,1.904434,2025-07-31 17:20:10,MSR_NGOFS2,t000,0.0,1559.170033756215
0,28.736781509069356,-91.44790355704423,0.33503842,261.3957,0.4625505,13.428864,35.424366,87.7475,1.9182113,2025-07-31 17:20:11,MSR_NGOFS2,t000,0.0,1559.0972938638236
0,28.736781509069356,-91.44072669586005,0.3288606,259.83557,0.47038254,16.047234,35.31998,87.86709,1.9298836,2025-07-31 17:20:12,MSR_NGOFS2,t000,0.0,1558.8439216580277
0,28.736781509069356,-91.43354983467587,0.32902685,259.2623,0.47964352,17.416298,35.30186,87.94051,1.9376487,2025-07-31 17:20:13,MSR_NGOFS2,t000,0.0,1558.6970845320916
0,28.736781509069356,-91.4263729734917,0.32342067,257.09644,0.47699136,18.881516,35.2105,87.85574,1.9380962,2025-07-31 17:20:14,MSR_NGOFS2,t000,0.0,1558.8444391491971
0,28.736781509069356,-91.4191961123075,0.3175884,253.43651,0.47871763,20.426552,35.151043,87.81438,1.937925,2025-07-31 17:20:15,MSR_NGOFS2,t000,0.0,1558.912908245472
0,28.736781509069356,-91.41201925112333,0.31312397,246.0554,0.4853634,22.790504,35.054348,87.944595,1.9428341,2025-07-31 17:20:16,MSR_NGOFS2,t000,0.0,1558.641229873113
0,28.736781509069356,-91.40484238993915,0.31460425,242.94695,0.4938091,24.30394,34.953403,88.001495,1.9509503,2025-07-31 17:20:17,MSR_NGOFS2,t000,0.0,1558.5111223408846
0,28.736781509069356,-91.39766552875497,0.3151005,236.60347,0.48398572,26.037663,35.063454,87.73919,1.9522462,2025-07-31 17:20:18,MSR_NGOFS2,t000,0.0,1559.0405558329885
0,28.736781509069356,-91.39048866757079,0.32577342,229.55461,0.48199508,27.255138,35.16242,87.72325,1.9537656,2025-07-31 17:20:19,MSR_NGOFS2,t000,0.0,1559.0912706474637
0,28.736781509069356,-91.3833118063866,0.34296322,223.28638,0.49294552,29.660458,34.793148,87.89613,1.9801593,2025-07-31 17:20:20,MSR_NGOFS2,t000,0.0,1558.6843684988976
0,28.736781509069356,-91.37613494520242,0.3660009,215.3378,0.48813653,31.670834,34.957436,87.72507,1.9844086,2025-07-31 17:20:21,MSR_NGOFS2,t000,0.0,1559.0462884531464
0,28.736781509069356,-91.36895808401825,0.3792463,212.68309,0.48918366,32.506596,34.93475,87.7169,1.9952544,2025-07-31 17:20:22,MSR_NGOFS2,t000,0.0,1559.0573615221206
0,28.736781509069356,-91.36178122283407,0.40069357,208.96617,0.48626426,33.34799,35.03869,87.672585,2.004151,2025-07-31 17:20:23,MSR_NGOFS2,t000,0.0,1559.1635331724506
0,28.736781509069356,-91.35460436164988,0.42518872,204.98164,0.49708426,35.606815,34.62182,87.84793,2.0415537,2025-07-31 17:20:24,MSR_NGOFS2,t000,0.0,1558.743491647071
0,28.736781509069356,-91.3474275004657,0.45791867,200.4285,0.4919586,37.32755,34.792038,87.65874,2.056918,2025-07-31 17:20:25,MSR_NGOFS2,t000,0.0,1559.1395249864595
0,28.736781509069356,-91.34025063928152,0.48043156,198.2684,0.4887073,38.319263,34.879,87.59599,2.0791895,2025-07-31 17:20:26,MSR_NGOFS2,t000,0.0,1559.2770246944935
0,28.736781509069356,-91.33307377809734,0.49855623,196.65619,0.49508083,39.90513,34.57305,87.77932,2.1180766,2025-07-31 17:20:27,MSR_NGOFS2,t000,0.0,1558.865111777967
0,28.736781509069356,-91.32589691691317,0.5174573,194.78113,0.48803172,40.84996,34.746964,87.57083,2.1334956,2025-07-31 17:20:28,MSR_NGOFS2,t000,0.0,1559.297380818931
0,28.736781509069356,-91.31872005572897,0.53490347,193.31866,0.49177197,42.55531,34.616184,87.604576,2.1721463,2025-07-31 17:20:29,MSR_NGOFS2,t000,0.0,1559.206245021783
0,28.736781509069356,-91.3115431945448,0.54801923,192.57442,0.4884923,43.15597,34.72101,87.52969,2.1898093,2025-07-31 17:20:30,MSR_NGOFS2,t000,0.0,1559.369868462097
0,28.736781509069356,-91.30436633336062,0.5670458,191.50946,0.48627555,44.881798,34.6174,87.48019,2.2363544,2025-07-31 17:20:31,MSR_NGOFS2,t000,0.0,1559.4414263896408
0,28.736781509069356,-91.29718947217644,0.5670844,191.34384,0.48962608,45.636017,34.455143,87.53537,2.2562542,2025-07-31 17:20:32,MSR_NGOFS2,t000,0.0,1559.3033432790933
0,28.736781509069356,-91.29001261099225,0.5793869,190.8349,0.48633632,46.92449,34.56742,87.46817,2.2960865,2025-07-31 17:20:33,MSR_NGOFS2,t000,0.0,1559.4534200263174
0,28.736781509069356,-91.28283574980807,0.57601166,191.0547,0.49019113,47.848343,34.193096,87.58376,2.330756,2025-07-31 17:20:34,MSR_NGOFS2,t000,0.0,1559.157747871279
0,28.736781509069356,-91.2756588886239,0.58205813,190.60715,0.4822171,48.810986,34.43687,87.379135,2.3563988,2025-07-31 17:20:35,MSR_NGOFS2,t000,0.0,1559.5921828561823
0,28.736781509069356,-91.26848202743972,0.57241416,190.99359,0.48394176,49.67964,34.312775,87.40546,2.383557,2025-07-31 17:20:36,MSR_NGOFS2,t000,0.0,1559.5163608760254
0,28.736781509069356,-91.26130516625553,0.5691213,190.67828,0.48113123,50.6032,34.449783,87.318665,2.416422,2025-07-31 17:20:37,MSR_NGOFS2,t000,0.0,1559.7076631515095
0,28.736781509069356,-91.25412830507135,0.5511808,190.55496,0.47851214,51.96037,34.296497,87.35782,2.4637597,2025-07-31 17:20:38,MSR_NGOFS2,t000,0.0,1559.6014922392997
0,28.736781509069356,-91.24695144388717,0.5330921,190.82674,0.48205817,52.769085,34.14579,87.44183,2.4908009,2025-07-31 17:20:39,MSR_NGOFS2,t000,0.0,1559.412875023334
0,28.736781509069356,-91.23977458270299,0.5197417,190.17029,0.47921187,53.575466,34.24208,87.38687,2.5220761,2025-07-31 17:20:40,MSR_NGOFS2,t000,0.0,1559.5357299420007
0,28.736781509069356,-91.23259772151881,0.49368,189.68796,0.47508815,54.796326,34.08968,87.32892,2.5675006,2025-07-31 17:20:41,MSR_NGOFS2,t000,0.0,1559.6100805671122
0,28.736781509069356,-91.22542086033462,0.48574498,189.45943,0.47492546,55.12563,34.003315,87.34805,2.5798779,2025-07-31 17:20:42,MSR_NGOFS2,t000,0.0,1559.5559670147209
0,28.736781509069356,-91.21824399915045,0.45519555,188.49976,0.47477585,56.31487,33.971104,87.376884,2.623506,2025-07-31 17:20:43,MSR_NGOFS2,t000,0.0,1559.49576289625
0,28.736781509069356,-91.21106713796627,0.42906973,188.67622,0.4705318,57.01624,34.36862,87.23924,2.6457064,2025-07-31 17:20:44,MSR_NGOFS2,t000,0.0,1559.83715670452
0,28.736781509069356,-91.20389027678209,0.4176609,187.44887,0.4706271,57.762093,33.824005,87.26297,2.6778119,2025-07-31 17:20:45,MSR_NGOFS2,t000,0.0,1559.6731233711134
0,28.736781509069356,-91.1967134155979,0.39022216,186.5328,0.4731862,58.86458,33.65066,87.34572,2.7121463,2025-07-31 17:20:46,MSR_NGOFS2,t000,0.0,1559.4837150841306
0,28.736781509069356,-91.18953655441372,0.37343177,187.7774,0.47082898,59.389008,33.756134,87.264496,2.7381463,2025-07-31 17:20:47,MSR_NGOFS2,t000,0.0,1559.6553759260903
0,28.736781509069356,-91.18235969322954,0.34314057,188.13292,0.4666209,60.259377,33.636517,87.18327,2.770078,2025-07-31 17:20:48,MSR_NGOFS2,t000,0.0,1559.7767920689523
0,28.736781509069356,-91.17518283204537,0.32859725,189.22171,0.465591,60.72212,33.585415,87.19676,2.7882247,2025-07-31 17:20:49,MSR_NGOFS2,t000,0.0,1559.740901234674
0,28.736781509069356,-91.16800597086119,0.29079625,187.27322,0.46849218,62.02543,32.828987,87.396,2.8343706,2025-07-31 17:20:50,MSR_NGOFS2,t000,0.0,1559.2150158605507
0,28.736781509069356,-91.160829109677,0.25625774,190.87874,0.46300793,62.632385,33.38726,87.24518,2.8513582,2025-07-31 17:20:51,MSR_NGOFS2,t000,0.0,1559.609145467838
0,28.736781509069356,-91.15365224849282,0.22815852,192.26692,0.46256742,63.301117,33.32898,87.25737,2.874044,2025-07-31 17:20:52,MSR_NGOFS2,t000,0.0,1559.5742094955012
0,28.736781509069356,-91.14647538730864,0.21459022,192.47925,0.46250975,63.617138,33.301044,87.27623,2.8826752,2025-07-31 17:20:53,MSR_NGOFS2,t000,0.0,1559.5339191477738
0,28.736781509069356,-91.13929852612446,0.14079459,201.01202,0.46182796,65.182846,33.055992,87.380005,2.9313617,2025-07-31 17:20:54,MSR_NGOFS2,t000,0.0,1559.2927246372624
0,28.736781509069356,-91.13212166494027,0.115985356,207.70181,0.46128473,65.625626,33.025494,87.37846,2.9453104,2025-07-31 17:20:55,MSR_NGOFS2,t000,0.0,1559.2889447016075
0,28.736781509069356,-91.1249448037561,0.087454975,220.84671,0.46104708,66.26661,33.58897,87.25564,2.9529724,2025-07-31 17:20:56,MSR_NGOFS2,t000,0.0,1559.6346808882372
0,28.736781509069356,-91.11776794257192,0.06448567,249.90262,0.46041054,67.01063,32.765095,87.402664,2.9839187,2025-07-31 17:20:57,MSR_NGOFS2,t000,0.0,1559.1893115453988
0,28.736781509069356,-91.11059108138774,0.078468174,298.45483,0.4624422,68.030174,32.694134,87.442406,3.0196118,2025-07-31 17:20:58,MSR_NGOFS2,t000,0.0,1559.1025764869946
0,28.736781509069356,-91.10341422020356,0.12078384,308.6867,0.46129602,68.36122,33.349827,87.31564,3.023433,2025-07-31 17:20:59,MSR_NGOFS2,t000,0.0,1559.4731185815149
0,28.736781509069356,-91.09623735901937,0.1433508,316.998,0.4612164,68.855606,33.325638,87.33621,3.0450168,2025-07-31 17:21:00,MSR_NGOFS2,t000,0.0,1559.430484349819
0,28.736781509069356,-91.08906049783519,0.18035226,320.2647,0.4613713,69.69205,32.472515,87.525085,3.0700028,2025-07-31 17:21:01,MSR_NGOFS2,t000,0.0,1558.9069176288267
0,28.736781509069356,-91.08188363665101,0.2097277,322.20532,0.46004632,70.06031,33.25614,87.40549,3.0789065,2025-07-31 17:21:02,MSR_NGOFS2,t000,0.0,1559.2894691904578
0,28.736781509069356,-91.07470677546684,0.22742769,321.40164,0.4602622,70.26005,33.208256,87.43217,3.0872037,2025-07-31 17:21:03,MSR_NGOFS2,t000,0.0,1559.2306393203662
0,28.736781509069356,-91.06752991428264,0.24421263,320.4579,0.45333534,71.02103,32.58308,87.5242,3.1084218,2025-07-31 17:21:04,MSR_NGOFS2,t000,0.0,1558.9316547492072
0,28.736781509069356,-91.06035305309847,0.2621382,320.46863,0.45409197,71.61306,33.388958,87.392044,3.1188955,2025-07-31 17:21:05,MSR_NGOFS2,t000,0.0,1559.342494375715
0,28.736781509069356,-91.05317619191429,0.26640746,319.78583,0.45235318,71.8777,33.334385,87.4306,3.1246035,2025-07-31 17:21:06,MSR_NGOFS2,t000,0.0,1559.2604071208773
0,28.736781509069356,-91.04599933073011,0.27660674,317.94998,0.44375205,72.6192,32.771038,87.5448,3.1423266,2025-07-31 17:21:07,MSR_NGOFS2,t000,0.0,1558.9336601911784
0,28.736781509069356,-91.03882246954592,0.28364173,316.95746,0.44295707,73.16902,33.582226,87.46443,3.148912,2025-07-31 17:21:08,MSR_NGOFS2,t000,0.0,1559.2511499368056
0,28.736781509069356,-91.03164560836174,0.28305677,317.26273,0.44254982,73.518005,33.538696,87.48953,3.1532202,2025-07-31 17:21:09,MSR_NGOFS2,t000,0.0,1559.1957557562446
0,28.736781509069356,-91.02446874717756,0.29447424,314.98383,0.4375451,73.88025,33.74165,87.49708,3.1604207,2025-07-31 17:21:10,MSR_NGOFS2,t000,0.0,1559.2246745897585
0,28.736781509069356,-91.01729188599339,0.29933238,313.83408,0.43166548,74.4222,33.98341,87.68735,3.1683033,2025-07-31 17:21:11,MSR_NGOFS2,t000,0.0,1558.9203291161164
0,28.736781509069356,-91.01011502480921,0.29822934,313.8692,0.4331448,74.953575,33.856205,87.75704,3.175246,2025-07-31 17:21:12,MSR_NGOFS2,t000,0.0,1558.7638072543916
0,28.736781509069356,-91.00293816362502,0.29902315,311.28073,0.42946672,75.12085,34.064598,87.786255,3.168073,2025-07-31 17:21:13,MSR_NGOFS2,t000,0.0,1558.750439555296
0,28.736781509069356,-90.99576130244084,0.2927185,309.5963,0.42307243,75.43787,34.468204,87.95885,3.1651244,2025-07-31 17:21:14,MSR_NGOFS2,t000,0.0,1558.5005980658705
0,28.736781509069356,-90.98858444125666,0.28827956,309.31952,0.42522576,75.88747,34.363605,88.00346,3.1685643,2025-07-31 17:21:15,MSR_NGOFS2,t000,0.0,1558.3948020599082
0,28.736781509069356,-90.98140758007249,0.2804441,306.05597,0.42214155,75.95687,34.574917,88.00476,3.1556973,2025-07-31 17:21:16,MSR_NGOFS2,t000,0.0,1558.4325794923625
0,28.736781509069356,-90.9742307188883,0.2666333,303.54517,0.4160245,76.22201,34.976162,87.97878,3.1492825,2025-07-31 17:21:17,MSR_NGOFS2,t000,0.0,1558.55967192074
0,28.736781509069356,-90.96705385770412,0.25172722,302.25464,0.41909003,76.81218,34.864326,87.98125,3.1506128,2025-07-31 17:21:18,MSR_NGOFS2,t000,0.0,1558.5334309401464
0,28.736781509069356,-90.95987699651994,0.25331473,300.43942,0.419233,76.8653,34.922245,87.96963,3.1487408,2025-07-31 17:21:19,MSR_NGOFS2,t000,0.0,1558.5671092383734
0,28.736781509069356,-90.95270013533576,0.24005176,298.36414,0.41065046,77.21153,35.250107,87.83583,3.142107,2025-07-31 17:21:20,MSR_NGOFS2,t000,0.0,1558.8909472209275
0,28.736781509069356,-90.94552327415158,0.22901444,296.88727,0.41298336,77.69835,35.110672,87.879326,3.1399739,2025-07-31 17:21:21,MSR_NGOFS2,t000,0.0,1558.7790185155698
0,28.736781509069356,-90.93834641296739,0.22582781,296.76462,0.413647,77.87381,35.137497,87.88551,3.1380544,2025-07-31 17:21:22,MSR_NGOFS2,t000,0.0,1558.7722595376963
0,28.736781509069356,-90.93116955178321,0.21763177,296.2295,0.39727816,78.17654,35.004673,87.929634,3.1425023,2025-07-31 17:21:23,MSR_NGOFS2,t000,0.0,1558.660684200127
0,28.736781509069356,-90.92399269059904,0.20055746,296.61603,0.41021675,78.70755,35.222694,87.78543,3.1234713,2025-07-31 17:21:24,MSR_NGOFS2,t000,0.0,1558.9832476512356
0,28.736781509069356,-90.91681582941486,0.19972427,296.7019,0.3985842,79.11609,34.99748,87.90471,3.1449118,2025-07-31 17:21:25,MSR_NGOFS2,t000,0.0,1558.7076449974443
0,28.736781509069356,-90.90963896823067,0.1893971,297.1631,0.39825487,79.284325,35.18274,87.79992,3.1365216,2025-07-31 17:21:26,MSR_NGOFS2,t000,0.0,1558.9472136555785
0,28.736781509069356,-90.90246210704649,0.17403407,298.77347,0.41272038,79.850334,35.354942,87.741066,3.122542,2025-07-31 17:21:27,MSR_NGOFS2,t000,0.0,1559.0957609066058
0,28.736781509069356,-90.89528524586231,0.16994669,298.91605,0.40521458,80.27052,35.17319,87.84267,3.139661,2025-07-31 17:21:28,MSR_NGOFS2,t000,0.0,1558.8624646479016
0,28.736781509069356,-90.88810838467813,0.16380401,300.5902,0.40629816,80.57547,35.16728,87.8905,3.13879,2025-07-31 17:21:29,MSR_NGOFS2,t000,0.0,1558.7683910242674
0,28.736781509069356,-90.88093152349394,0.15512264,301.9946,0.4077616,80.980835,35.26914,87.87491,3.1400673,2025-07-31 17:21:30,MSR_NGOFS2,t000,0.0,1558.818698415505
0,28.736781509069356,-90.87375466230976,0.14037001,307.13776,0.40634567,81.6909,35.285976,87.91427,3.1393745,2025-07-31 17:21:31,MSR_NGOFS2,t000,0.0,1558.745262845864
0,28.736781509069356,-90.86657780112559,0.13199408,307.29895,0.4087413,82.03222,35.265366,87.93012,3.1360657,2025-07-31 17:21:32,MSR_NGOFS2,t000,0.0,1558.7103096359972
0,28.736781509069356,-90.85940093994141,0.12128366,313.64972,0.41696241,82.33595,35.4836,87.88811,3.1160219,2025-07-31 17:21:33,MSR_NGOFS2,t000,0.0,1558.8349933767824
0,28.736781509069356,-90.85222407875723,0.10968226,313.99844,0.4031626,82.47627,35.440857,87.87137,3.1187744,2025-07-31 17:21:34,MSR_NGOFS2,t000,0.0,1558.8593386946661
0,28.736781509069356,-90.84504721757304,0.10475633,320.85193,0.40402696,83.10019,35.283318,87.96425,3.123542,2025-07-31 17:21:35,MSR_NGOFS2,t000,0.0,1558.6470862733354
0,28.736781509069356,-90.83787035638886,0.09427553,323.63776,0.41779092,83.29593,35.50203,87.91184,3.1007483,2025-07-31 17:21:36,MSR_NGOFS2,t000,0.0,1558.792103605962
0,28.736781509069356,-90.83069349520468,0.09088439,328.96347,0.40362823,83.38693,35.468,87.88415,3.108418,2025-07-31 17:21:37,MSR_NGOFS2,t000,0.0,1558.8396834491896
0,28.736781509069356,-90.8235166340205,0.08273914,336.71033,0.41965914,83.78284,35.535065,87.91566,3.0897126,2025-07-31 17:21:38,MSR_NGOFS2,t000,0.0,1558.7910601869169
0,28.736781509069356,-90.81633977283632,0.08198508,344.0549,0.419765,84.078575,35.531353,87.94621,3.085792,2025-07-31 17:21:39,MSR_NGOFS2,t000,0.0,1558.730345260023
0,28.736781509069356,-90.80916291165214,0.085190676,351.22104,0.40787923,84.2663,35.520195,87.86357,3.0902412,2025-07-31 17:21:40,MSR_NGOFS2,t000,0.0,1558.8901935201188
0,28.736781509069356,-90.80198605046796,0.085383445,358.07068,0.42284814,84.66901,35.564186,87.915634,3.0785859,2025-07-31 17:21:41,MSR_NGOFS2,t000,0.0,1558.796778417997
0,28.736781509069356,-90.79480918928378,0.089606404,4.534088,0.41570124,85.02251,35.410633,87.92493,3.0889897,2025-07-31 17:21:42,MSR_NGOFS2,t000,0.0,1558.7486800927527
0,28.736781509069356,-90.7876323280996,0.09149409,8.435127,0.4162995,85.19368,35.401333,87.92752,3.083835,2025-07-31 17:21:43,MSR_NGOFS2,t000,0.0,1558.741794674244
0,28.736781509069356,-90.78045546691541,0.09587552,19.631432,0.42929143,85.610725,35.61653,87.84807,3.056629,2025-07-31 17:21:44,MSR_NGOFS2,t000,0.0,1558.939547342592
0,28.736781509069356,-90.77327860573124,0.09186753,23.901451,0.42382395,85.799416,35.489273,87.87851,3.0695496,2025-07-31 17:21:45,MSR_NGOFS2,t000,0.0,1558.854887505796
0,28.736781509069356,-90.76610174454706,0.09550063,28.16399,0.4266068,86.13212,35.31475,87.94327,3.0692215,2025-07-31 17:21:46,MSR_NGOFS2,t000,0.0,1558.6941949308255
0,28.736781509069356,-90.75892488336288,0.10428909,36.09444,0.4314627,86.384315,35.59446,87.839005,3.047566,2025-07-31 17:21:47,MSR_NGOFS2,t000,0.0,1558.9529271890913
0,28.736781509069356,-90.75174802217869,0.11239042,36.955025,0.43241885,86.484665,35.58131,87.84335,3.0453246,2025-07-31 17:21:48,MSR_NGOFS2,t000,0.0,1558.9418147044548
0,28.736781509069356,-90.74457116099451,0.1148552,38.829884,0.43286926,86.889755,35.29711,88.03718,3.062826,2025-07-31 17:21:49,MSR_NGOFS2,t000,0.0,1558.506767424873
0,28.736781509069356,-90.73739429981033,0.13352223,41.3886,0.44148338,87.05263,35.628273,87.94093,3.0256555,2025-07-31 17:21:50,MSR_NGOFS2,t000,0.0,1558.7594996307014
0,28.736781509069356,-90.73021743862616,0.13881548,42.166042,0.4471519,87.35993,35.373474,88.09861,3.0330517,2025-07-31 17:21:51,MSR_NGOFS2,t000,0.0,1558.4002213269919
0,28.736781509069356,-90.72304057744196,0.14792539,43.940964,0.45283803,87.712456,35.38808,88.20147,3.0793853,2025-07-31 17:21:52,MSR_NGOFS2,t000,0.0,1558.1994200329948
0,28.736781509069356,-90.71586371625779,0.16204973,46.011986,0.46447533,88.16569,35.251583,88.34116,3.0815122,2025-07-31 17:21:53,MSR_NGOFS2,t000,0.0,1557.8971825868773
0,28.736781509069356,-90.70868685507361,0.16302425,46.877895,0.46249563,88.2884,35.18354,88.4377,3.0935974,2025-07-31 17:21:54,MSR_NGOFS2,t000,0.0,1557.6926948317193
0,28.736781509069356,-90.70150999388943,0.17218868,48.604385,0.4629674,88.40019,35.216957,88.40852,3.095661,2025-07-31 17:21:55,MSR_NGOFS2,t000,0.0,1557.7567707504893
0,28.736781509069356,-90.69433313270525,0.17888099,51.09026,0.48277554,88.62767,35.397026,88.431595,3.1095438,2025-07-31 17:21:56,MSR_NGOFS2,t000,0.0,1557.7418661580991
0,28.736781509069356,-90.68715627152106,0.18828571,53.34484,0.4783613,89.02664,35.203426,88.54335,3.1421282,2025-07-31 17:21:57,MSR_NGOFS2,t000,0.0,1557.484380570347
0,28.736781509069356,-90.67997941033688,0.19235273,54.373585,0.48412704,88.915276,35.083656,88.610245,3.139378,2025-07-31 17:21:58,MSR_NGOFS2,t000,0.0,1557.3299117258541
0,28.736781509069356,-90.6728025491527,0.21123452,55.11226,0.49727142,89.09804,35.193256,88.57619,3.2190926,2025-07-31 17:21:59,MSR_NGOFS2,t000,0.0,1557.4166461842447
0,28.736781509069356,-90.66562568796853,0.22256938,56.681156,0.48762706,89.300735,35.19064,88.51401,3.2062464,2025-07-31 17:22:00,MSR_NGOFS2,t000,0.0,1557.541130160773
0,28.736781509069356,-90.65844882678434,0.23658618,55.83999,0.49069422,89.385796,35.183163,88.449265,3.2355638,2025-07-31 17:22:01,MSR_NGOFS2,t000,0.0,1557.6695110739558
0,28.736781509069356,-90.65127196560016,0.25204465,54.676144,0.50570804,89.36078,35.175304,88.46912,3.2623525,2025-07-31 17:22:02,MSR_NGOFS2,t000,0.0,1557.6284528593258
0,28.736781509069356,-90.64409510441598,0.26462305,55.108486,0.4974897,89.5529,35.170033,88.40802,3.2712095,2025-07-31 17:22:03,MSR_NGOFS2,t000,0.0,1557.749604541826
0,28.736781509069356,-90.6369182432318,0.27309722,53.989883,0.5010493,89.54125,35.15586,88.38571,3.2682426,2025-07-31 17:22:04,MSR_NGOFS2,t000,0.0,1557.791599844984
0,28.736781509069356,-90.62974138204763,0.28338057,53.26602,0.5162223,89.53624,35.11479,88.50644,3.2913604,2025-07-31 17:22:05,MSR_NGOFS2,t000,0.0,1557.5434171026054
0,28.736781509069356,-90.62256452086343,0.2913812,53.02386,0.50869626,89.634575,35.09496,88.42385,3.2817798,2025-07-31 17:22:06,MSR_NGOFS2,t000,0.0,1557.7049915727516
0,28.736781509069356,-90.61538765967926,0.3000861,52.636936,0.51604205,89.64749,35.20608,88.440056,3.3025296,2025-07-31 17:22:07,MSR_NGOFS2,t000,0.0,1557.691878758833
0,28.736781509069356,-90.60821079849508,0.2972705,52.005253,0.5258936,89.54576,35.0104,88.58095,3.2847216,2025-07-31 17:22:08,MSR_NGOFS2,t000,0.0,1557.3765648039803
0,28.736781509069356,-90.6010339373109,0.29864237,51.494045,0.51965815,89.57702,34.991837,88.54126,3.2631018,2025-07-31 17:22:09,MSR_NGOFS2,t000,0.0,1557.4529327608382
0,28.736781509069356,-90.59385707612671,0.3038543,51.657677,0.5222896,89.54374,35.127098,88.51928,3.2836022,2025-07-31 17:22:10,MSR_NGOFS2,t000,0.0,1557.5197869731178
0,28.736781509069356,-90.58668021494253,0.3006485,51.167015,0.5250178,89.450226,35.07142,88.56228,3.265179,2025-07-31 17:22:11,MSR_NGOFS2,t000,0.0,1557.424202176634
0,28.736781509069356,-90.57950335375835,0.3055849,51.230167,0.5277238,89.53261,35.037853,88.60166,3.2672353,2025-07-31 17:22:12,MSR_NGOFS2,t000,0.0,1557.3395687775396
0,28.736781509069356,-90.57232649257418,0.30836323,51.04819,0.5215024,89.57688,35.24327,88.48071,3.2693079,2025-07-31 17:22:13,MSR_NGOFS2,t000,0.0,1557.6168702473244
0,28.736781509069356,-90.56514963139,0.308055,51.153297,0.5306632,89.509254,34.997017,88.65102,3.265736,2025-07-31 17:22:14,MSR_NGOFS2,t000,0.0,1557.233653064682
